time	ms	value
10:49:22	3751310	916
10:49:23	3752226	916
10:49:24	3753142	896
10:49:25	3754038	888
10:49:25	3754926	908
10:49:26	3755834	908
10:49:27	3756742	888
10:49:28	3757630	920
10:49:29	3758550	928
10:49:30	3759478	932
10:49:31	3760410	900
10:49:32	3761310	932
10:49:33	3762242	956
10:49:34	3763198	932
10:49:35	3764130	976
10:49:36	3765106	984
10:49:37	3766090	992
10:49:38	3767082	964
10:49:39	3768046	952
10:49:39	3768998	948
10:49:40	3769946	892
10:49:41	3770838	840
10:49:42	3771678	864
10:49:43	3772542	848
10:49:44	3773390	852
10:49:45	3774242	832
10:49:46	3775074	872
10:49:46	3775946	840
10:49:47	3776786	856
10:49:48	3777642	876
10:49:49	3778518	848
10:49:50	3779366	856
10:49:51	3780222	856
10:49:52	3781078	824
10:49:52	3781902	844
10:49:53	3782746	692
10:49:54	3783438	952
10:49:55	3784390	832
10:49:56	3785222	840
10:49:57	3786062	856
10:49:57	3786918	892
10:49:58	3787810	908
10:49:59	3788718	940
10:50:00	3789658	944
10:50:01	3790602	956
10:50:02	3791558	928
10:50:03	3792486	944
10:50:04	3793430	972
10:50:05	3794402	968
10:50:06	3795370	968
10:50:07	3796338	956
10:50:08	3797294	932
10:50:09	3798226	940
10:50:10	3799166	916
10:50:11	3800082	912
10:50:11	3800994	912
10:50:12	3801906	896
10:50:13	3802802	896
10:50:14	3803698	880
10:50:15	3804578	892
10:50:16	3805470	868
10:50:17	3806338	872
10:50:18	3807210	868
10:50:19	3808078	868
10:50:19	3808946	876
10:50:20	3809822	868
10:50:21	3810690	888
10:50:22	3811578	868
10:50:23	3812446	872
10:50:24	3813318	860
10:50:25	3814178	848
10:50:26	3815026	832
10:50:26	3815858	824
10:50:27	3816682	812
10:50:28	3817494	796
10:50:29	3818290	780
10:50:30	3819070	776
10:50:30	3819846	792
10:50:31	3820638	780
10:50:32	3821418	796
10:50:33	3822214	804
10:50:34	3823018	792
10:50:34	3823810	812
10:50:35	3824622	804
10:50:36	3825426	816
10:50:37	3826242	800
10:50:38	3827042	816
10:50:38	3827858	804
10:50:39	3828662	832
10:50:40	3829494	828
10:50:41	3830322	816
10:50:42	3831138	832
10:50:42	3831970	840
10:50:43	3832810	812
10:50:44	3833622	828
10:50:45	3834450	824
10:50:46	3835274	840
10:50:47	3836114	816
10:50:47	3836930	840
10:50:48	3837770	852
10:50:49	3838622	860
10:50:50	3839482	860
10:50:51	3840342	856
10:50:52	3841198	888
10:50:53	3842086	892
10:50:53	3842978	908
10:50:54	3843886	904
10:50:55	3844790	908
10:50:56	3845698	908
10:50:57	3846606	924
10:50:58	3847530	904
10:50:59	3848434	868
10:51:00	3849302	880
10:51:01	3850182	868
10:51:02	3851050	868
10:51:02	3851918	860
10:51:03	3852778	868
10:51:04	3853646	856
10:51:05	3854502	872
10:51:06	3855374	884
10:51:07	3856258	900
10:51:08	3857158	916
10:51:09	3858074	916
10:51:09	3858990	920
10:51:10	3859910	904
10:51:11	3860814	876
10:51:12	3861690	860
10:51:13	3862550	840
10:51:14	3863390	836
10:51:15	3864226	816
10:51:16	3865042	824
10:51:16	3865866	828
10:51:17	3866694	820
10:51:18	3867514	752
10:51:19	3868266	792
10:51:20	3869058	800
10:51:20	3869858	788
10:51:21	3870646	808
10:51:22	3871454	816
10:51:23	3872270	792
10:51:24	3873062	820
10:51:24	3873882	812
10:51:25	3874694	796
10:51:26	3875490	816
10:51:27	3876306	812
10:51:28	3877118	800
10:51:28	3877918	832
10:51:29	3878750	808
10:51:30	3879558	836
10:51:31	3880394	776
10:51:32	3881170	824
10:51:32	3881994	848
10:51:33	3882842	868
10:51:34	3883710	836
10:51:35	3884546	856
10:51:36	3885402	848
10:51:37	3886250	840
10:51:38	3887090	840
10:51:38	3887930	844
10:51:39	3888774	820
10:51:40	3889594	828
10:51:41	3890422	836
10:51:42	3891258	840
10:51:43	3892098	828
10:51:43	3892926	836
10:51:44	3893762	816
10:51:45	3894578	860
10:51:46	3895438	912
10:51:47	3896350	916
10:51:48	3897266	892
10:51:49	3898158	920
10:51:50	3899078	848
10:51:50	3899926	880
10:51:51	3900806	804
10:51:52	3901610	812
10:51:53	3902422	860
10:51:54	3903282	868
10:51:55	3904150	872
10:51:56	3905022	840
10:51:56	3905862	836
10:51:57	3906698	848
10:51:58	3907546	824
10:51:59	3908370	816
10:52:00	3909186	820
10:52:01	3910006	796
10:52:01	3910802	824
10:52:02	3911626	812
10:52:03	3912438	816
10:52:04	3913254	840
10:52:05	3914094	848
10:52:05	3914942	832
10:52:06	3915774	884
10:52:07	3916658	932
10:52:08	3917590	900
10:52:09	3918490	944
10:52:10	3919434	924
10:52:11	3920358	952
10:52:12	3921310	952
10:52:13	3922262	972
10:52:14	3923234	956
10:52:15	3924190	968
10:52:16	3925158	996
10:52:17	3926154	1016
10:52:18	3927170	964
10:52:19	3928134	1004
10:52:20	3929138	1032
10:52:21	3930170	1036
10:52:22	3931206	1048
10:52:23	3932254	1064
10:52:24	3933318	1048
10:52:25	3934366	1044
10:52:26	3935410	1064
10:52:27	3936474	1036
10:52:28	3937510	1064
10:52:29	3938574	1044
10:52:30	3939618	1012
10:52:31	3940630	940
10:52:32	3941570	912
10:52:33	3942482	980
10:52:34	3943462	1004
10:52:35	3944466	964
10:52:36	3945430	976
10:52:37	3946406	980
10:52:38	3947386	940
10:52:39	3948326	968
10:52:40	3949294	976
10:52:41	3950270	988
10:52:42	3951258	976
10:52:43	3952234	1012
10:52:44	3953246	1088
10:52:45	3954334	1132
10:52:46	3955466	1232
10:52:47	3956698	1200
10:52:48	3957898	1208
10:52:50	3959106	1172
10:52:51	3960278	1160
10:52:52	3961438	1108
10:52:53	3962546	1136
10:52:54	3963682	1108
10:52:55	3964790	1104
10:52:56	3965894	1132
10:52:58	3967026	1088
10:52:59	3968114	1112
10:53:00	3969226	1084
10:53:01	3970310	1052
10:53:02	3971362	1072
10:53:03	3972434	1060
10:53:04	3973494	1120
10:53:05	3974614	1084
10:53:06	3975698	1136
10:53:07	3976834	1156
10:53:08	3977990	1072
10:53:10	3979062	1100
10:53:11	3980162	1104
10:53:12	3981266	1080
10:53:13	3982346	1012
10:53:14	3983358	1000
10:53:15	3984358	1032
10:53:16	3985390	1044
10:53:17	3986434	1048
10:53:18	3987482	1040
10:53:19	3988522	984
10:53:20	3989506	1008
10:53:21	3990514	988
10:53:22	3991502	1004
10:53:23	3992506	1076
10:53:24	3993582	1052
10:53:25	3994634	1088
10:53:26	3995722	1120
10:53:27	3996842	1108
10:53:28	3997950	1156
10:53:30	3999106	1176
10:53:31	4000282	1160
10:53:32	4001442	1152
10:53:33	4002594	1096
10:53:34	4003690	1088
10:53:35	4004778	1100
10:53:36	4005878	1108
10:53:37	4006986	1072
10:53:39	4008058	1052
10:53:40	4009110	1040
10:53:41	4010150	1064
10:53:42	4011214	1084
10:53:43	4012298	1104
10:53:44	4013402	1056
10:53:45	4014458	1000
10:53:46	4015458	1020
10:53:47	4016478	972
10:53:48	4017450	984
10:53:49	4018434	964
10:53:50	4019398	960
10:53:51	4020358	984
10:53:52	4021342	972
10:53:53	4022314	992
10:53:54	4023306	1004
10:53:55	4024310	992
10:53:56	4025302	992
10:53:57	4026294	972
10:53:58	4027266	1012
10:53:59	4028278	1004
10:54:00	4029282	1024
10:54:01	4030306	1036
10:54:02	4031342	1040
10:54:03	4032382	1008
10:54:04	4033390	1028
10:54:05	4034418	1016
10:54:06	4035434	1028
10:54:07	4036462	1020
10:54:08	4037482	1000
10:54:09	4038482	1012
10:54:10	4039494	1004
10:54:11	4040498	992
10:54:12	4041490	976
10:54:13	4042466	1012
10:54:14	4043478	1000
10:54:15	4044478	1008
10:54:16	4045486	988
10:54:17	4046474	1008
10:54:18	4047482	1000
10:54:19	4048482	1024
10:54:20	4049506	1036
10:54:21	4050542	1048
10:54:22	4051590	1048
10:54:23	4052638	1032
10:54:24	4053670	1016
10:54:25	4054686	1004
10:54:26	4055690	984
10:54:27	4056674	968
10:54:28	4057642	976
10:54:29	4058618	984
10:54:30	4059602	960
10:54:31	4060562	960
10:54:32	4061522	924
10:54:33	4062446	936
10:54:34	4063382	960
10:54:35	4064342	980
10:54:36	4065322	952
10:54:37	4066274	1012
10:54:38	4067286	1008
10:54:39	4068294	1044
10:54:40	4069338	1080
10:54:41	4070418	1060
10:54:42	4071478	1108
10:54:43	4072586	1092
10:54:44	4073678	1072
10:54:45	4074750	1008
10:54:46	4075758	1028
10:54:47	4076786	1032
10:54:48	4077818	1016
10:54:49	4078834	1048
10:54:50	4079882	1064
10:54:51	4080946	1056
10:54:53	4082002	1052
10:54:54	4083054	996
10:54:55	4084050	988
10:54:56	4085038	1000
10:54:57	4086038	980
10:54:58	4087018	1036
10:54:59	4088054	1088
10:55:00	4089142	1088
10:55:01	4090230	1068
10:55:02	4091298	1052
10:55:03	4092350	1040
10:55:04	4093390	1044
10:55:05	4094434	1048
10:55:06	4095482	1008
10:55:07	4096490	992
10:55:08	4097482	1004
10:55:09	4098486	1016
10:55:10	4099502	1040
10:55:11	4100542	1024
10:55:12	4101566	1012
10:55:13	4102578	1040
10:55:14	4103618	1048
10:55:15	4104666	1064
10:55:16	4105730	1100
10:55:17	4106830	1104
10:55:18	4107934	1112
10:55:20	4109046	1124
10:55:21	4110170	1068
10:55:22	4111238	1060
10:55:23	4112298	1004
10:55:24	4113302	996
10:55:25	4114298	980
10:55:26	4115278	988
10:55:27	4116266	948
10:55:28	4117214	968
10:55:29	4118182	980
10:55:30	4119162	1004
10:55:31	4120166	1028
10:55:32	4121194	1048
10:55:33	4122242	1004
10:55:34	4123246	1004
10:55:35	4124250	988
10:55:36	4125238	932
10:55:37	4126170	964
10:55:38	4127134	980
10:55:39	4128114	1000
10:55:40	4129114	984
10:55:41	4130098	1024
10:55:42	4131122	996
10:55:43	4132118	1012
10:55:44	4133130	1004
10:55:45	4134134	988
10:55:46	4135122	952
10:55:47	4136074	968
10:55:48	4137042	980
10:55:49	4138022	952
10:55:49	4138974	992
10:55:50	4139966	1016
10:55:51	4140982	1020
10:55:53	4142002	1080
10:55:54	4143082	1052
10:55:55	4144134	1044
10:55:56	4145178	1060
10:55:57	4146238	1044
10:55:58	4147282	992
10:55:59	4148274	1032
10:56:00	4149306	1008
10:56:01	4150314	1016
10:56:02	4151330	1036
10:56:03	4152366	1020
10:56:04	4153386	1040
10:56:05	4154426	1004
10:56:06	4155430	1052
10:56:07	4156482	1000
10:56:08	4157482	1020
10:56:09	4158502	1024
10:56:10	4159526	996
10:56:11	4160522	1008
10:56:12	4161530	1008
10:56:13	4162538	1016
10:56:14	4163554	1032
10:56:15	4164586	1028
10:56:16	4165614	1040
10:56:17	4166654	1016
10:56:18	4167670	992
10:56:19	4168662	996
10:56:20	4169658	1016
10:56:21	4170674	1012
10:56:22	4171686	984
10:56:23	4172670	980
10:56:24	4173650	964
10:56:25	4174614	948
10:56:26	4175562	936
10:56:27	4176498	932
10:56:28	4177430	928
10:56:29	4178358	916
10:56:30	4179274	892
10:56:31	4180166	888
10:56:32	4181054	880
10:56:32	4181934	896
10:56:33	4182830	944
10:56:34	4183774	928
10:56:35	4184702	1004
10:56:36	4185706	1000
10:56:37	4186706	1000
10:56:38	4187706	1024
10:56:39	4188730	1008
10:56:40	4189738	1044
10:56:41	4190782	992
10:56:42	4191774	1028
10:56:43	4192802	1000
10:56:44	4193802	1012
10:56:45	4194814	1020
10:56:46	4195834	984
10:56:47	4196818	1028
10:56:48	4197846	992
10:56:49	4198838	1008
10:56:50	4199846	992
10:56:51	4200838	1028
10:56:52	4201866	1100
10:56:53	4202966	1196
10:56:55	4204162	1212
10:56:56	4205374	1112
10:56:57	4206486	1100
10:56:58	4207586	1072
10:56:59	4208658	1028
10:57:00	4209686	1032
10:57:01	4210718	1004
10:57:02	4211722	1012
10:57:03	4212734	1024
10:57:04	4213758	984
10:57:05	4214742	1012
10:57:06	4215754	984
10:57:07	4216738	976
10:57:08	4217714	984
10:57:09	4218698	968
10:57:10	4219666	988
10:57:11	4220654	1032
10:57:12	4221686	1036
10:57:13	4222722	1068
10:57:14	4223790	1108
10:57:15	4224898	1152
10:57:17	4226050	1180
10:57:18	4227230	1184
10:57:19	4228414	1176
10:57:20	4229590	1136
10:57:21	4230726	1084
10:57:22	4231810	1084
10:57:23	4232894	1020
10:57:24	4233914	1020
10:57:25	4234934	948
10:57:26	4235882	928
10:57:27	4236810	960
10:57:28	4237770	964
10:57:29	4238734	940
10:57:30	4239674	968
10:57:31	4240642	968
10:57:32	4241610	996
10:57:33	4242606	1008
10:57:34	4243614	1020
10:57:35	4244634	1012
10:57:36	4245646	1012
10:57:37	4246658	1024
10:57:38	4247682	1020
10:57:39	4248702	1028
10:57:40	4249730	1000
10:57:41	4250730	996
10:57:42	4251726	992
10:57:43	4252718	1000
10:57:44	4253718	992
10:57:45	4254710	1016
10:57:46	4255726	1028
10:57:47	4256754	1048
10:57:48	4257802	1044
10:57:49	4258846	1052
10:57:50	4259898	1040
10:57:51	4260938	1056
10:57:52	4261994	1036
10:57:54	4263030	1036
10:57:55	4264066	1020
10:57:56	4265086	1036
10:57:57	4266122	1032
10:57:58	4267154	1040
10:57:59	4268194	1028
10:58:00	4269222	1036
10:58:01	4270258	1024
10:58:02	4271282	1040
10:58:03	4272322	1008
10:58:04	4273330	1028
10:58:05	4274358	1020
10:58:06	4275378	1016
10:58:07	4276394	1028
10:58:08	4277422	1020
10:58:09	4278442	1032
10:58:10	4279474	1028
10:58:11	4280502	1044
10:58:12	4281546	1044
10:58:13	4282590	1032
10:58:14	4283622	1044
10:58:15	4284666	1048
10:58:16	4285714	1064
10:58:17	4286778	1044
10:58:18	4287822	1080
10:58:19	4288902	1036
10:58:20	4289938	1064
10:58:22	4291002	1020
10:58:23	4292022	1032
10:58:24	4293054	1016
10:58:25	4294070	1040
10:58:26	4295110	1024
10:58:27	4296134	1044
10:58:28	4297178	1048
10:58:29	4298226	1052
10:58:30	4299278	1044
10:58:31	4300322	1032
10:58:32	4301354	1056
10:58:33	4302410	1028
10:58:34	4303438	1056
10:58:35	4304494	1048
10:58:36	4305542	1052
10:58:37	4306594	1044
10:58:38	4307638	1016
10:58:39	4308654	1028
10:58:40	4309682	1008
10:58:41	4310690	1004
10:58:42	4311694	992
10:58:43	4312686	980
10:58:44	4313666	992
10:58:45	4314658	988
10:58:46	4315646	984
10:58:47	4316630	964
10:58:48	4317594	952
10:58:49	4318546	968
10:58:50	4319514	980
10:58:51	4320494	1024
10:58:52	4321518	1028
10:58:53	4322546	1028
10:58:54	4323574	1064
10:58:55	4324638	1012
10:58:56	4325650	1004
10:58:57	4326654	1028
10:58:58	4327682	1008
10:58:59	4328690	1012
10:59:00	4329702	1008
10:59:01	4330710	1000
10:59:02	4331710	992
10:59:03	4332702	1028
10:59:04	4333730	1024
10:59:05	4334754	1052
10:59:06	4335806	1056
10:59:07	4336862	1088
10:59:08	4337950	1108
10:59:10	4339058	1092
10:59:11	4340150	1112
10:59:12	4341262	1064
10:59:13	4342326	1072
10:59:14	4343398	1028
10:59:15	4344426	1036
10:59:16	4345462	1012
10:59:17	4346474	1028
10:59:18	4347502	1000
10:59:19	4348502	1012
10:59:20	4349514	972
10:59:21	4350486	968
10:59:22	4351454	964
10:59:23	4352418	940
10:59:24	4353358	964
10:59:25	4354322	952
10:59:26	4355274	972
10:59:27	4356246	952
10:59:28	4357198	968
10:59:29	4358166	1000
10:59:30	4359166	980
10:59:31	4360146	1036
10:59:32	4361182	1020
10:59:33	4362202	1032
10:59:34	4363234	1040
10:59:35	4364274	1012
10:59:36	4365286	1024
10:59:37	4366310	992
10:59:38	4367302	1000
10:59:39	4368302	988
10:59:40	4369290	960
10:59:41	4370250	992
10:59:42	4371242	952
10:59:43	4372194	984
10:59:44	4373178	968
10:59:45	4374146	996
10:59:46	4375142	1016
10:59:47	4376158	992
10:59:48	4377150	1020
10:59:49	4378170	1044
10:59:50	4379214	1032
10:59:51	4380246	1056
10:59:52	4381302	1032
10:59:53	4382334	1036
10:59:54	4383370	1000
10:59:55	4384370	988
10:59:56	4385358	988
10:59:57	4386346	988
10:59:58	4387334	988
10:59:59	4388322	992
11:00:00	4389314	1016
11:00:01	4390330	972
11:00:02	4391302	1012
11:00:03	4392314	1008
11:00:04	4393322	1000
11:00:05	4394322	996
11:00:06	4395318	996
11:00:07	4396314	1008
11:00:08	4397322	996
11:00:09	4398318	1016
11:00:10	4399334	1012
11:00:11	4400346	1036
11:00:12	4401382	1048
11:00:13	4402430	1040
11:00:14	4403470	1028
11:00:15	4404498	1000
11:00:16	4405498	1004
11:00:17	4406502	996
11:00:18	4407498	1012
11:00:19	4408510	1036
11:00:20	4409546	992
11:00:21	4410538	1036
11:00:22	4411574	1036
11:00:23	4412610	1032
11:00:24	4413642	1060
11:00:25	4414702	1056
11:00:26	4415758	1060
11:00:27	4416818	1024
11:00:28	4417842	1016
11:00:29	4418858	1024
11:00:30	4419882	1052
11:00:31	4420934	1072
11:00:33	4422006	1052
11:00:34	4423058	1016
11:00:35	4424074	976
11:00:36	4425050	960
11:00:37	4426010	940
11:00:37	4426950	944
11:00:38	4427894	932
11:00:39	4428826	936
11:00:40	4429762	944
11:00:41	4430706	996
11:00:42	4431702	1036
11:00:43	4432738	996
11:00:44	4433734	1028
11:00:45	4434762	968
11:00:46	4435730	964
11:00:47	4436694	972
11:00:48	4437666	984
11:00:49	4438650	996
11:00:50	4439646	992
11:00:51	4440638	1020
11:00:52	4441658	1028
11:00:53	4442686	1032
11:00:54	4443718	972
11:00:55	4444690	972
11:00:56	4445662	932
11:00:57	4446594	960
11:00:58	4447554	964
11:00:59	4448518	944
11:01:00	4449462	968
11:01:01	4450430	964
11:01:02	4451394	996
11:01:03	4452390	996
11:01:04	4453386	984
11:01:05	4454370	1016
11:01:06	4455386	1004
11:01:07	4456390	956
11:01:08	4457346	980
11:01:09	4458326	992
11:01:10	4459318	968
11:01:11	4460286	988
11:01:12	4461274	1004
11:01:13	4462278	992
11:01:14	4463270	1004
11:01:15	4464274	984
11:01:16	4465258	1000
11:01:17	4466258	964
11:01:18	4467222	952
11:01:19	4468174	944
11:01:20	4469118	984
11:01:21	4470102	968
11:01:22	4471070	992
11:01:23	4472062	984
11:01:24	4473046	996
11:01:25	4474042	1036
11:01:26	4475078	1012
11:01:27	4476090	1056
11:01:28	4477146	1016
11:01:29	4478162	1052
11:01:30	4479214	1032
11:01:31	4480246	1068
11:01:32	4481314	1060
11:01:33	4482374	1068
11:01:34	4483442	1072
11:01:35	4484514	1072
11:01:36	4485586	1100
11:01:37	4486686	1088
11:01:38	4487774	1136
11:01:39	4488910	1116
11:01:41	4490026	1124
11:01:42	4491150	1096
11:01:43	4492246	1124
11:01:44	4493370	1096
11:01:45	4494466	1120
11:01:46	4495586	1120
11:01:47	4496706	1124
11:01:48	4497830	1112
11:01:49	4498942	1116
11:01:51	4500058	1116
11:01:52	4501174	1112
11:01:53	4502286	1124
11:01:54	4503410	1096
11:01:55	4504506	1128
11:01:56	4505634	1104
11:01:57	4506738	1124
11:01:58	4507862	1088
11:01:59	4508950	1116
11:02:01	4510066	1096
11:02:02	4511162	1080
11:02:03	4512242	1108
11:02:04	4513350	1064
11:02:05	4514414	1088
11:02:06	4515502	1080
11:02:07	4516582	1048
11:02:08	4517630	1080
11:02:09	4518710	1100
11:02:10	4519810	1112
11:02:11	4520922	1140
11:02:13	4522062	1104
11:02:14	4523166	1120
11:02:15	4524286	1088
11:02:16	4525374	1104
11:02:17	4526478	1064
11:02:18	4527542	1108
11:02:19	4528650	1104
11:02:20	4529754	1060
11:02:21	4530814	1088
11:02:22	4531902	1104
11:02:24	4533006	1068
11:02:25	4534074	1084
11:02:26	4535158	1024
11:02:27	4536182	1008
11:02:28	4537190	1060
11:02:29	4538250	1088
11:02:30	4539338	1100
11:02:31	4540438	1044
11:02:32	4541482	1032
11:02:33	4542514	1004
11:02:34	4543518	1016
11:02:35	4544534	1012
11:02:36	4545546	1028
11:02:37	4546574	976
11:02:38	4547550	992
11:02:39	4548542	960
11:02:40	4549502	944
11:02:41	4550446	1052
11:02:42	4551498	1132
11:02:43	4552630	1124
11:02:44	4553754	1068
11:02:45	4554822	1064
11:02:46	4555886	1052
11:02:47	4556938	1048
11:02:48	4557986	1068
11:02:50	4559054	1068
11:02:51	4560122	1112
11:02:52	4561234	1108
11:02:53	4562342	1120
11:02:54	4563462	1096
11:02:55	4564558	1108
11:02:56	4565666	1124
11:02:57	4566790	1104
11:02:58	4567894	1128
11:03:00	4569022	1124
11:03:01	4570146	1120
11:03:02	4571266	1116
11:03:03	4572382	1088
11:03:04	4573470	1092
11:03:05	4574562	1052
11:03:06	4575614	1064
11:03:07	4576678	1064
11:03:08	4577742	1072
11:03:09	4578814	1044
11:03:10	4579858	1016
11:03:11	4580874	1052
11:03:12	4581926	1052
11:03:13	4582978	992
11:03:14	4583970	1032
11:03:16	4585002	1044
11:03:17	4586046	1040
11:03:18	4587086	1012
11:03:19	4588098	1040
11:03:20	4589138	1080
11:03:21	4590218	1068
11:03:22	4591286	1096
11:03:23	4592382	1116
11:03:24	4593498	1080
11:03:25	4594578	1132
11:03:26	4595710	1160
11:03:27	4596870	1132
11:03:29	4598002	1164
11:03:30	4599166	1136
11:03:31	4600302	1116
11:03:32	4601418	1128
11:03:33	4602546	1104
11:03:34	4603650	1076
11:03:35	4604726	1080
11:03:36	4605806	1048
11:03:37	4606854	1084
11:03:38	4607938	1064
11:03:40	4609002	1036
11:03:41	4610038	1076
11:03:42	4611114	1032
11:03:43	4612146	1044
11:03:44	4613190	1056
11:03:45	4614246	1008
11:03:46	4615254	1044
11:03:47	4616298	1040
11:03:48	4617338	1040
11:03:49	4618378	1072
11:03:50	4619450	1052
11:03:51	4620502	1088
11:03:52	4621590	1084
11:03:53	4622674	1072
11:03:54	4623746	1104
11:03:55	4624850	1072
11:03:56	4625922	1092
11:03:58	4627014	1084
11:03:59	4628098	1072
11:04:00	4629170	1088
11:04:01	4630258	1068
11:04:02	4631326	1092
11:04:03	4632418	1068
11:04:04	4633486	1080
11:04:05	4634566	1088
11:04:06	4635654	1068
11:04:07	4636722	1108
11:04:08	4637830	1068
11:04:09	4638898	1108
11:04:11	4640006	1108
11:04:12	4641114	1120
11:04:13	4642234	1136
11:04:14	4643370	1120
11:04:15	4644490	1132
11:04:16	4645622	1096
11:04:17	4646718	1100
11:04:18	4647818	1060
11:04:19	4648878	1084
11:04:20	4649962	1064
11:04:22	4651026	1096
11:04:23	4652122	1076
11:04:24	4653198	1128
11:04:25	4654326	1076
11:04:26	4655402	1100
11:04:27	4656502	1108
11:04:28	4657610	1068
11:04:29	4658678	1068
11:04:30	4659746	1072
11:04:31	4660818	1048
11:04:32	4661866	1076
11:04:33	4662942	1068
11:04:35	4664010	1108
11:04:36	4665118	1068
11:04:37	4666186	1112
11:04:38	4667298	1112
11:04:39	4668410	1064
11:04:40	4669474	1084
11:04:41	4670558	1048
11:04:42	4671606	1072
11:04:43	4672678	1036
11:04:44	4673714	1088
11:04:45	4674802	1056
11:04:46	4675858	1072
11:04:47	4676930	1080
11:04:49	4678010	1072
11:04:50	4679082	1088
11:04:51	4680170	1080
11:04:52	4681250	1072
11:04:53	4682322	1064
11:04:54	4683386	1076
11:04:55	4684462	1056
11:04:56	4685518	1092
11:04:57	4686610	1064
11:04:58	4687674	1104
11:04:59	4688778	1092
11:05:00	4689870	1108
11:05:01	4690978	1104
11:05:03	4692082	1088
11:05:04	4693170	1080
11:05:05	4694250	1076
11:05:06	4695326	1088
11:05:07	4696414	1056
11:05:08	4697470	1080
11:05:09	4698550	1060
11:05:10	4699610	1088
11:05:11	4700698	1056
11:05:12	4701754	1092
11:05:13	4702846	1096
11:05:14	4703942	1072
11:05:16	4705014	1092
11:05:17	4706106	1068
11:05:18	4707174	1088
11:05:19	4708262	1048
11:05:20	4709310	1084
11:05:21	4710394	1080
11:05:22	4711474	1060
11:05:23	4712534	1120
11:05:24	4713654	1140
11:05:25	4714794	1124
11:05:26	4715918	1132
11:05:28	4717050	1088
11:05:29	4718138	1112
11:05:30	4719250	1100
11:05:31	4720350	1092
11:05:32	4721442	1120
11:05:33	4722562	1100
11:05:34	4723662	1140
11:05:35	4724802	1108
11:05:36	4725910	1144
11:05:38	4727054	1084
11:05:39	4728138	1096
11:05:40	4729234	1096
11:05:41	4730330	1048
11:05:42	4731378	1084
11:05:43	4732462	1060
11:05:44	4733522	1076
11:05:45	4734598	1072
11:05:46	4735670	1048
11:05:47	4736718	1092
11:05:48	4737810	1076
11:05:49	4738886	1056
11:05:50	4739942	1064
11:05:52	4741006	1044
11:05:53	4742050	984
11:05:54	4743034	1012
11:05:55	4744046	1028
11:05:56	4745074	1044
11:05:57	4746118	1044
11:05:58	4747162	1068
11:05:59	4748230	1080
11:06:00	4749310	1068
11:06:01	4750378	1064
11:06:02	4751442	1032
11:06:03	4752474	1052
11:06:04	4753526	1024
11:06:05	4754550	1032
11:06:06	4755582	1008
11:06:07	4756590	1028
11:06:08	4757618	1012
11:06:09	4758630	1056
11:06:10	4759686	1012
11:06:11	4760698	956
11:06:12	4761654	1056
11:06:13	4762710	1068
11:06:14	4763778	1068
11:06:15	4764846	1044
11:06:16	4765890	1044
11:06:17	4766934	1032
11:06:18	4767966	1020
11:06:19	4768986	1036
11:06:21	4770022	1028
11:06:22	4771050	1052
11:06:23	4772102	1068
11:06:24	4773170	1048
11:06:25	4774218	1084
11:06:26	4775302	1068
11:06:27	4776370	1048
11:06:28	4777418	1044
11:06:29	4778462	1012
11:06:30	4779474	1024
11:06:31	4780498	1028
11:06:32	4781526	996
11:06:33	4782522	1040
11:06:34	4783562	1068
11:06:35	4784630	1056
11:06:36	4785686	1064
11:06:37	4786750	1076
11:06:38	4787826	1044
11:06:39	4788870	1060
11:06:40	4789930	1024
11:06:41	4790954	1016
11:06:42	4791970	1044
11:06:44	4793014	1032
11:06:45	4794046	1048
11:06:46	4795094	1060
11:06:47	4796154	1072
11:06:48	4797226	1084
11:06:49	4798310	1092
11:06:50	4799402	1020
11:06:51	4800422	1032
11:06:52	4801454	984
11:06:53	4802438	1012
11:06:54	4803450	1004
11:06:55	4804454	968
11:06:56	4805422	1012
11:06:57	4806434	1024
11:06:58	4807458	992
11:06:59	4808450	1020
11:07:00	4809470	1012
11:07:01	4810482	976
11:07:02	4811458	988
11:07:03	4812446	980
11:07:04	4813426	988
11:07:05	4814414	980
11:07:06	4815394	960
11:07:07	4816354	936
11:07:08	4817290	968
11:07:09	4818258	988
11:07:10	4819246	944
11:07:11	4820190	996
11:07:12	4821186	1004
11:07:13	4822190	968
11:07:14	4823158	1016
11:07:15	4824174	1036
11:07:16	4825210	972
11:07:17	4826182	1020
11:07:18	4827202	1024
11:07:19	4828226	1024
11:07:20	4829250	1040
11:07:21	4830290	1048
11:07:22	4831338	1068
11:07:23	4832406	1064
11:07:24	4833470	1104
11:07:25	4834574	1052
11:07:26	4835626	1044
11:07:27	4836670	1112
11:07:28	4837782	1128
11:07:29	4838910	1068
11:07:30	4839978	1120
11:07:32	4841098	1056
11:07:33	4842154	1072
11:07:34	4843226	1044
11:07:35	4844270	1040
11:07:36	4845310	1056
11:07:37	4846366	1060
11:07:38	4847426	1064
11:07:39	4848490	1036
11:07:40	4849526	1044
11:07:41	4850570	1044
11:07:42	4851614	1036
11:07:43	4852650	1012
11:07:44	4853662	984
11:07:45	4854646	1000
11:07:46	4855646	980
11:07:47	4856626	988
11:07:48	4857614	980
11:07:49	4858594	988
11:07:50	4859582	984
11:07:51	4860566	992
11:07:52	4861558	1020
11:07:53	4862578	1016
11:07:54	4863594	976
11:07:55	4864570	1000
11:07:56	4865570	1000
